gene_name	UNIPROT	difference	significant	logpval
GGCT	O75223	-0.0255513	NA	9.1705700000000001E-2
GGCX	P38435	-0.293127	NA	1.5694399999999999
GGH	Q92820	0.506119	+	5.2815899999999996
GGNBP2	Q9H3C7	-1.21731	+	1.9337500000000001
GGPS1	O95749	-0.0632887	NA	0.38342100000000001
GGT7	Q9UJ14	0.466273	+	2.3290700000000002
GHDC	Q8N2G8	-0.015491	NA	3.5254800000000003E-2
GHITM	Q9H3K2	-0.132452	NA	0.90820900000000004
GID4	Q8IVV7	-0.872329	+	1.0092699999999999
GID8	Q9NWU2	-0.177511	NA	0.82345900000000005
GIGYF2	Q6Y7W6	-0.531085	+	3.0306999999999999
GINS1	Q14691	-0.100656	NA	0.35498400000000002
GINS2	Q9Y248	-0.037962	NA	0.119599
GINS3	Q9BRX5	-0.101061	NA	0.26350899999999999
GINS4	Q9BRT9	-0.363655	+	2.0064299999999999
GIPC1	O14908	0.0226021	NA	0.12547900000000001
GIPC3	Q8TF64	-0.102196	NA	0.136212
GIT1	Q9Y2X7	0.0813069	NA	0.67234799999999995
GIT2	Q14161	-0.145015	NA	0.325158
GK	P32189	0.637591	+	1.1997800000000001
GK2	Q14410	1.04514	NA	0.77812800000000004
GLA	P06280	-0.281039	NA	1.2836700000000001
GLB1	P16278	0.97642	+	6.6498400000000002
GLB1L2	Q8IW92	0.0853109	NA	9.6127000000000004E-2
GLE1	Q53GS7	0.137154	NA	0.46703
GLG1	Q92896	0.22754	NA	1.0554600000000001
GLIPR2	Q9H4G4	1.54354	+	5.8002900000000004
GLMN	Q92990	-0.204962	NA	1.32951
GLMP	Q8WWB7	0.842882	+	3.6994899999999999
GLO1	Q04760	0.234279	NA	1.49325
GLOD4	Q9HC38	0.298173	+	2.8319899999999998
GLRX	P35754	1.38162	NA	0.76091799999999998
GLRX2	Q9NS18	-0.695024	NA	0.869973
GLRX3	O76003	-0.0608187	NA	0.25097199999999997
GLRX5	Q86SX6	0.671446	+	2.3222
GLS	O94925	-0.362495	+	2.6121699999999999
GLTP	Q9NZD2	-0.800292	+	1.04626
GLUD1	P00367	0.304271	+	1.7053700000000001
GLUD2	P49448	1.61955	+	0.99406300000000003
GLUL	P15104	-1.55801	+	6.4036200000000001
GLYATL1	Q969I3	0.444811	NA	0.75703399999999998
GLYR1	Q49A26	0.0712566	NA	0.77998699999999999
GM2A	P17900	1.69121	+	4.8535199999999996
GMDS	O60547	-0.0429254	NA	0.144626
GMEB1	Q9Y692	-0.0901952	NA	0.20569699999999999
GMEB2	Q9UKD1	0.0527005	NA	0.43357099999999998
GMFB	P60983	0.0822196	NA	0.34037800000000001
GMFG	O60234	0.0378327	NA	0.404858
GMIP	Q9P107	-0.0839005	NA	0.21507799999999999
GMNN	O75496	-1.90801	+	2.1243300000000001
GMPPA	Q96IJ6	-0.0828485	NA	0.32239600000000002
GMPPB	Q9Y5P6	-0.0202026	NA	0.13161300000000001
GMPR	P36959	0.118114	NA	0.61988399999999999
GMPR2	Q9P2T1	-0.0550442	NA	0.15076300000000001
GMPS	P49915	-0.0578084	NA	2.0122
GNA11	P29992	0.134341	NA	0.41827799999999998
GNA13	Q14344	-0.0753551	NA	0.44291900000000001
GNAI2	P04899	0.167307	NA	0.89160200000000001
GNAI3	P08754	-0.373729	+	3.2427100000000002
GNAQ	P50148	-0.0117803	NA	3.4254899999999998E-2
GNAS	P84996;Q5JWF2;O95467;P63092	0.0105252	NA	3.58085E-2
GNB1	P62873	-0.0281796	NA	0.115636
GNB1L	Q9BYB4	-0.12714	NA	2.1322800000000002
GNB2	P62879	-0.0591903	NA	0.28008100000000002
GNB4	Q9HAV0	-0.164661	NA	0.272449
GNE	Q9Y223	-0.307982	+	2.7072600000000002
GNG12	Q9UBI6	0.857652	NA	0.42121500000000001
GNG5	P63218	0.887614	NA	0.60404999999999998
GNL1	P36915	0.168802	NA	2.6349200000000002
GNL2	Q13823	-0.998231	+	6.8848500000000001
GNL3	Q9BVP2	-0.807446	+	7.5626600000000002
GNL3L	Q9NVN8	-1.64868	+	6.3832899999999997
GNPAT	O15228	-0.40874	+	2.0942099999999999
GNPDA1	P46926	0.248593	NA	1.8845400000000001
GNPDA2	Q8TDQ7	0.126793	NA	0.15984400000000001
GNPNAT1	Q96EK6	-0.336489	+	2.25908
GNS	P15586	0.960051	+	5.7096099999999996
GOLGA2	Q08379	8.42094e-4	NA	4.4607700000000002E-3
GOLGA3	Q08378	-0.0260859	NA	0.33537400000000001
GOLGA4	Q13439	0.0422492	NA	0.33180799999999999
GOLGA5	Q8TBA6	0.0932441	NA	0.28989399999999999
GOLGA7	Q7Z5G4	-0.0177841	NA	6.6550399999999996E-2
GOLGB1	Q14789	0.0336671	NA	9.03727E-2
GOLIM4	O00461	-0.122258	NA	0.35769800000000002
GOLPH3	Q9H4A6	-0.535672	+	3.08379
GOLPH3L	Q9H4A5	0.263053	NA	0.63124400000000003
GOLT1B	Q9Y3E0	-0.236353	NA	0.50907599999999997
GON4L	Q3T8J9	0	NA	NaN
GOPC	Q9HD26	-0.409271	+	3.3042400000000001
GORASP1	Q9BQQ3	-0.0411544	NA	0.196438
GORASP2	Q9H8Y8	0.00423098	NA	2.5341900000000001E-2
GOSR1	O95249	-0.299978	NA	0.69687100000000002
GOSR2	O14653	-0.137569	NA	0.88252799999999998
GOT1	P17174	0.287116	+	3.1876699999999998
GOT2	P00505	0.313325	+	2.9310800000000001
GP1BB	P13224	-0.276752	NA	1.2879799999999999
GPAA1	O43292	0.0707741	NA	0.53857100000000002
GPALPP1	Q8IXQ4	-0.513713	NA	0.66260300000000005
GPAM	Q9HCL2	-0.550064	NA	0.75702199999999997
GPATCH1	Q9BRR8	-0.212106	NA	0.56057400000000002
GPATCH11	Q8N954	-0.533559	NA	0.96750000000000003
GPATCH4	A0A0A0MRK1	-2.01432	+	6.2170199999999998
GPATCH8	Q9UKJ3	-0.19175	NA	1.1153599999999999
GPCPD1	Q9NPB8	1.03051	+	2.4818899999999999
GPD1	P21695	0	NA	NaN
GPD1L	Q8N335	0.375494	+	2.55186
GPD2	P43304	0.280738	+	3.80768
GPHN	Q9NQX3	0.121937	NA	0.43498999999999999
GPI	P06744	0.128882	NA	1.2317100000000001
GPKOW	Q92917	-0.096637700000000007	NA	0.61531100000000005
GPN1	Q9HCN4	-0.771491	+	2.23081
GPN3	Q9UHW5	-0.669563	+	2.77752
GPR107	Q5VW38	-0.632148	NA	0.80282900000000001
GPR180	Q86V85	-0.359813	NA	0.36130299999999999
GPS1	Q13098	-0.24608	+	2.5254599999999998
GPSM1	Q86YR5	0.426274	NA	0.71572899999999995
GPT2	Q8TD30	0	NA	NaN
GPX4	P36969	0.862215	+	2.9905599999999999
GRAMD4	Q6IC98	0.00446725	NA	5.3376400000000003E-3
GRAP	Q13588	0	NA	NaN
GRAP2	O75791	-0.546189	+	6.3319700000000001
GRB10	Q13322	-0.671566	+	3.5026299999999999
GRB2	P62993	0.0421128	NA	0.232073
GRB7	Q14451	-0.579731	NA	0.72753900000000005
GRHPR	Q9UBQ7	0.434813	+	3.34883
GRIPAP1	Q4V328	0.172138	NA	1.0072399999999999
GRK6	P43250	0.0360961	NA	6.8468899999999999E-2
GRN	P28799	0.843495	+	2.78328
GRPEL1	Q9HAV7	-0.197333	NA	0.64741800000000005
GRPEL2	Q8TAA5	-0.300088	NA	0.483207
GRSF1	Q12849	-0.477188	+	2.6730399999999999
GRWD1	Q9BQ67	-0.551669	+	3.9407199999999998
GSAP	A4D1B5	-0.914111	NA	0.80448699999999995
GSE1	Q14687	-0.251318	+	2.1703299999999999
GSK3A	P49840	-0.203843	NA	0.93500300000000003
GSK3B	P49841	-0.505891	+	2.7218800000000001
GSKIP	Q9P0R6	-0.845269	NA	0.72011199999999997
GSN	P06396	0.228144	NA	2.2273000000000001
GSPT1	P15170	-0.367945	+	2.3993899999999999
GSPT2	Q8IYD1	1.74449	+	0.89482200000000001
GSR	P00390	0.133668	NA	0.57795700000000005
GSS	P48637	0.215425	+	3.9317500000000001
GSTA4	O15217	0	NA	NaN
GSTCD	Q8NEC7	-0.155757	NA	0.39747700000000002
GSTK1	Q9Y2Q3	0.481504	+	2.7242299999999999
GSTM2	P28161	0.677456	+	4.3945100000000004
GSTM3	P21266	0.439491	NA	1.0638799999999999
GSTM4	Q03013	1.17265	+	0.95160400000000001
GSTO1	P78417	0.462024	+	3.0180799999999999
GSTP1	P09211	0.112903	NA	0.53769400000000001
GSTT1	P30711	1.00263	+	3.7403200000000001
GSTZ1	O43708	0.69412	+	3.9118300000000001
GTF2A1	P52655	-0.407845	+	1.9726699999999999
GTF2A2	P52657	0.438567	NA	1.15452
GTF2B	Q00403	-0.470945	+	3.5240999999999998
GTF2E1	P29083	-0.00633764	NA	1.8602400000000002E-2
GTF2E2	P29084	-0.555572	+	1.74925
GTF2F1	P35269	-0.361098	+	1.45591
GTF2F2	P13984	-0.142159	NA	0.54095199999999999
GTF2H1	P32780	0.0764675	NA	0.23543500000000001
GTF2H2	Q13888	-0.70082	+	1.28647
GTF2H3	Q13889	-0.0990138	NA	0.457289
GTF2H4	Q92759	0.0523276	NA	0.185471
GTF2H5	Q6ZYL4	0.272781	NA	1.09954
GTF2I	P78347	-0.175647	NA	2.5900599999999998
GTF3A	Q92664	-0.290084	NA	0.159554
GTF3C1	Q12789	-0.20593	+	3.0246499999999998
GTF3C2	Q8WUA4	-0.0517902	NA	0.27341700000000002
GTF3C3	Q9Y5Q9	-0.05512	NA	0.55264199999999997
GTF3C4	Q9UKN8	-0.327497	+	1.5477700000000001
GTF3C5	Q9Y5Q8	-0.300448	+	2.1157499999999998
GTF3C6	Q969F1	-0.33307	NA	0.52142699999999997
GTPBP1	O00178	0.222077	NA	2.51722
GTPBP10	A4D1E9	0.017725	NA	6.4790500000000001E-2
GTPBP2	Q9BX10	0.284169	NA	1.6852100000000001
GTPBP3	Q969Y2	0.208227	NA	1.1603000000000001
GTPBP4	Q9BZE4	-0.76412	+	5.8766999999999996
GTPBP6	O43824	0.0353549	NA	6.3566899999999996E-2
GTPBP8	Q8N3Z3	-0.734879	+	1.0940300000000001
GTSE1	Q9NYZ3	-1.34367	+	1.44343
GTSF1	Q8WW33	-0.997405	+	2.0269499999999998
GUF1	Q8N442	-0.177136	NA	1.3779999999999999
GUK1	Q16774	0.552779	+	3.56637
GUSB	P08236	0.46031300000000003	+	3.6440999999999999
GXYLT1	Q4G148	0.169723	NA	0.15970699999999999
GYG1	P46976	0.171948	NA	1.2515400000000001
GYG2	O15488	0.834074	+	0.99617999999999995
GYPC	P04921	0.29248	NA	0.85986600000000002
GYS1	P13807	-0.239804	NA	1.04738
H6PD	O95479	0.982225	+	3.0383300000000002
HACD3	Q9P035	0.0581126	NA	0.38096999999999998
HACE1	Q8IYU2	0.689711	NA	0.55265799999999998
HACL1	Q9UJ83	0.0226994	NA	4.96809E-2
HADH	Q16836	0.69558	+	3.5226500000000001
HADHA	P40939	0.500939	+	5.4430399999999999
HADHB	P55084	0.641119	+	3.9545699999999999
HAGH	Q16775	0.588922	+	2.9744299999999999
HARS2	P49590	0.191088	NA	0.46971800000000002
HAS1	Q92839	-1.87488	NA	0.41077999999999998
HAT1	O14929	-0.0656271	NA	0.473661
HAUS1	Q96CS2	-0.308027	NA	0.49296299999999998
HAUS2	Q9NVX0	-0.45522	+	1.40642
HAUS3	Q68CZ6	-0.0644927	NA	0.58381000000000005
HAUS4	Q9H6D7	-0.275953	NA	0.53400000000000003
HAUS5	O94927	-0.148974	NA	1.56708
HAUS6	Q7Z4H7	-0.359287	+	2.8908800000000001
HAUS7	Q99871	-0.497905	NA	0.67139800000000005
HAUS8	Q9BT25	-0.515179	+	2.8279299999999998
HAX1	O00165	0.29778	+	2.08561
HBA2	D1MGQ2	1.94986	+	7.0821199999999997
HBD	P02042	1.22431	+	2.6535000000000002
HBE1	P02100	2.44885	+	8.0655300000000008
HBG1	P69891	3.40529	+	5.30227
HBG2	P69892	2.89195	+	6.0807799999999999
HBQ1	P09105	1.05634	+	5.57972
HBS1L	Q9Y450	-0.317494	+	4.6445800000000004
HBZ	P02008	3.20038	+	7.7625299999999999
HCCS	P53701	-0.0385356	NA	0.26096399999999997
HCFC1	P51610	0.0495877	NA	1.4229499999999999
HCFC2	Q9Y5Z7	0	NA	NaN
HCLS1	P14317	0.214068	NA	1.13429
HDAC1	Q13547	0.041029	NA	0.183089
HDAC10	Q969S8	0.713704	NA	0.95757400000000004
HDAC2	Q92769	-0.257013	NA	1.80322
HDAC3	O15379	-0.0415654	NA	0.25743500000000002
HDAC4	P56524	0.0198572	NA	2.1621999999999999E-2
HDAC6	Q9UBN7	0.233227	NA	1.2862100000000001
HDAC7	Q8WUI4	-0.923357	+	4.0793799999999996
HDAC8	Q9BY41	0.597488	NA	0.81970200000000004
HDDC2	Q7Z4H3	0.153921	NA	0.856348
HDDC3	Q8N4P3	0.45018	+	2.34429
HDGF	P51858	0.0809302	NA	0.23639399999999999
HDHD2	Q9H0R4	0.554672	+	3.7150599999999998
HDHD3	Q9BSH5	0.816746	+	2.2989799999999998
HDLBP	Q00341	-0.302391	+	3.6344099999999999
HEATR1	Q9H583	-0.649317	+	4.3910200000000001
HEATR3	Q7Z4Q2	-0.502761	+	1.6311199999999999
HEATR5A	Q86XA9	-0.11303	NA	0.106576
HEATR5B	Q9P2D3	-0.0187917	NA	7.0485000000000006E-2
HEATR6	Q6AI08	-0.173097	NA	0.59128899999999995
HEBP1	Q9NRV9	0.359793	+	1.5946199999999999
HEBP2	Q9Y5Z4	0.447073	+	3.41736
HECTD1	Q9ULT8	-1.67755	+	4.0087700000000002
HECTD3	Q5T447	0.0198441	NA	8.6580699999999997E-2
HECTD4	F8VWT9	0.520059	+	1.3224800000000001
HELB	Q8NG08	0.316982	NA	0.36986000000000002
HELLS	Q9NRZ9	-1.31773	+	4.93276
HELZ	P42694	0.00258541	NA	7.8165999999999999E-3
HELZ2	Q9BYK8	-0.21562	NA	0.57765900000000003
HEMGN	Q9BXL5	1.34883	+	4.4900399999999996
HEPH	Q9BQS7	0.587739	+	3.94381
HERC1	Q15751	-0.170246	NA	1.7014199999999999
HERC2	O95714	-0.0426359	NA	0.23097699999999999
HERC4	Q5GLZ8	0.0876002	NA	0.81037599999999999
HEXA	P06865	0.709355	+	5.1491600000000002
HEXB	P07686	0.549442	+	5.2390299999999996
HEXIM1	O94992	-0.246875	NA	0.21091699999999999
HGH1	Q9BTY7	-0.322801	+	2.14541
HGS	O14964	0.0392876	NA	0.27613900000000002
HGSNAT	Q68CP4	-0.124947	NA	0.101289
HIBADH	P31937	0.727643	+	4.05016
HIBCH	Q6NVY1	0.345228	+	2.0722
HIC2	Q96JB3	0.160085	NA	2.3049200000000001
HIF1AN	Q9NWT6	-0.214292	NA	0.26161299999999998
HIGD2A	Q9BW72	0.360214	NA	0.31367200000000001
HINT1	P49773	0.183286	NA	0.492786
HINT2	Q9BX68	1.1277	+	1.5961799999999999
HINT3	Q9NQE9	0.58193	+	1.4292800000000001
HIP1	O00291	0.410707	+	1.90795
HIP1R	O75146	0.164638	NA	1.0789299999999999
HIRA	P54198	-0.0428267	NA	0.174316
HIRIP3	Q9BW71	-0.261243	NA	0.70616400000000001
HIVEP3	Q5T1R4	-0.51851	NA	0.58840700000000001
HK1	P19367	0.00602818	NA	3.9038700000000003E-2
HK2	P52789	-1.25086	+	5.9059699999999999
HK3	P52790	-1.83139	NA	0.31380799999999998
HLCS	P50747	0.220993	NA	1.1873800000000001
HLTF	Q14527	-0.0952497	NA	0.88212199999999996
HM13	Q8TCT9	-0.505189	+	1.93163
HMBOX1	Q6NT76	-0.520128	+	2.68852
HMBS	P08397	1.35892	+	6.0560999999999998
HMCES	Q96FZ2	0.449496	+	2.7389999999999999
HMG20A	Q9NP66	0.195782	NA	0.36491000000000001
HMG20B	Q9P0W2	0.0938148	NA	0.194492
HMGA1	P17096	-0.789681	NA	0.89641700000000002
HMGB1	P09429	-0.216367	NA	0.203544
HMGB2	P26583	0.0747938	NA	5.01898E-2
HMGB3	O15347	-0.0326757	NA	3.03428E-2
HMGCL	P35914	0.806327	+	4.3341200000000004
HMGCR	P04035	-1.02845	+	4.4055799999999996
HMGCS1	Q01581	-0.293853	NA	1.5268600000000001
HMGN1	P05114	-0.20159	NA	0.270067
HMGN2	P05204	0.91254	NA	0.425703
HMGN3	Q15651	0.213043	NA	0.27237600000000001
HMGN4	O00479	-0.556346	NA	0.25688299999999997
HMGN5	P82970	0.149189	NA	0.294408
HMMR	O75330	-0.972366	+	2.70567
HMOX2	P30519	-0.262609	+	4.0406399999999998
HNMT	P50135	0.189729	NA	0.15104699999999999
HNRNPA0	Q13151	-0.170436	NA	1.14564
HNRNPA1	P09651	-0.140258	NA	0.177646
HNRNPA1L2	Q32P51	-0.0903981	NA	9.4425999999999996E-2
HNRNPA2B1	P22626	0.358178	NA	1.2148000000000001
HNRNPA3	P51991	0.140584	NA	0.36775400000000003
HNRNPAB	Q99729	0.0257149	NA	0.104381
HNRNPC	P07910	-0.00710106	NA	6.6271399999999994E-2
HNRNPD	Q14103	0.190516	NA	1.6103000000000001
HNRNPDL	O14979	-0.462188	+	2.7224599999999999
HNRNPF	P52597	-0.0118542	NA	6.5584100000000006E-2
HNRNPH1	P31943	-0.061583	NA	0.15374199999999999
HNRNPH2	P55795	0.503898	+	2.5722100000000001
HNRNPH3	P31942	0.0844131	NA	0.50671299999999997
HNRNPK	P61978	0.0898657	NA	1.1805600000000001
HNRNPL	P14866	0.252927	NA	1.5246900000000001
HNRNPM	P52272	0.173978	NA	1.4717800000000001
HNRNPR	O43390	0.092937	NA	1.2796000000000001
HNRNPU	Q00839	0.189007	NA	3.278
HNRNPUL1	Q9BUJ2	0.346846	+	2.8978100000000002
HNRNPUL2	Q1KMD3	0.554667	+	1.5768500000000001
HOMER1	Q86YM7	-0.225025	NA	0.19445799999999999
HOMER2	Q9NSB8	0.456324	NA	0.336287
HOMER3	Q9NSC5	-0.0352633	NA	2.72711E-2
HOMEZ	Q8IX15	0.800032	+	3.2761900000000002
HOOK3	Q86VS8	-0.0415521	NA	6.4881400000000006E-2
HOXB4	P17483	-1.23837	+	1.9554499999999999
HOXB9	P17482	-0.64448	+	1.17245
HP1BP3	Q5SSJ5	0.880882	+	5.8850499999999997
HPCAL1	P37235	0.188875	NA	0.47091499999999997
HPGD	P15428	-0.9498	+	3.9714800000000001
HPRT1	P00492	0.369637	+	3.7921499999999999
HPS1	Q92902	0.346133	NA	0.49227799999999999
HPS3	Q969F9	-0.298991	NA	0.29320000000000002
HPS4	Q9NQG7	0.168937	NA	0.16098599999999999
HPS5	Q9UPZ3	-0.0820236	NA	0.11561
HPS6	Q86YV9	-0.225958	NA	0.96118300000000001
HRC	P23327	0.0972719	NA	0.203683
HS1BP3	Q53T59	0.630537	+	2.6091700000000002
HS2ST1	Q7LGA3	-0.0847168	NA	1.74095
HS6ST1	O60243	0	NA	NaN
HSBP1	O75506	-0.236831	NA	0.29998900000000001
HSD17B10	Q99714	0.0999508	NA	0.84748100000000004
HSD17B11	Q8NBQ5	0.151306	NA	0.73070599999999997
HSD17B12	Q53GQ0	-0.0859122	NA	0.76027999999999996
HSD17B13	Q7Z5P4	0	NA	NaN
HSD17B4	P51659	-0.00727654	NA	9.4940800000000006E-2
HSD17B7	P56937	0.0656962	NA	0.26032
HSD17B8	Q92506	0.879101	+	4.4861599999999999
HSDL1	Q3SXM5	0.469607	+	2.4539399999999998
HSDL2	Q6YN16	0.468268	+	4.0997000000000003
HSF1	Q00613	-0.0853148	NA	0.29926700000000001
HSF2BP	O75031	0	NA	NaN
HSP90AA1	P07900	-0.171849	NA	2.01505
HSP90AB1	P08238	-0.438691	+	3.1663899999999998
HSP90B1	P14625	0.089438	NA	1.1155900000000001
HSPA13	P48723	-0.464716	+	3.4828000000000001
HSPA14	Q0VDF9	-0.28244	+	4.0611699999999997
HSPA1L	P34931	0.228246	NA	0.62609800000000004
HSPA2	P54652	-0.170722	NA	0.207764
HSPA4	P34932	0.0247173	NA	0.32269500000000001
HSPA4L	O95757	-0.240456	+	4.5729899999999999
HSPA5	P11021	0.147162	NA	3.8679399999999999
HSPA6	P17066	1.0078	+	1.11629
HSPA8	P11142	-0.522645	+	3.8203999999999998
HSPA9	P38646	0.186548	+	4.8067799999999998
HSPB1	P04792	0.347594	+	2.5261100000000001
HSPB11	Q9Y547	-0.645611	+	3.1432099999999998
HSPBAP1	Q96EW2	0	NA	NaN
HSPBP1	Q9NZL4	-0.562706	+	3.71868
HSPD1	P10809	0.0310974	NA	0.363427
HSPE1	P61604	0.552734	+	2.51335
HSPG2	P98160	1.27061	+	4.1466700000000003
HSPH1	Q92598	-0.580513	+	5.7947300000000004
HTATIP2	Q9BUP3	0.451062	+	4.54603
HTATSF1	O43719	-0.0304403	NA	0.14479600000000001
HTRA2	O43464	0.507181	+	3.9803799999999998
HTT	P42858	0.170564	NA	0.155524
HUS1	O60921	0.0568066	NA	0.100882
HUWE1	Q7Z6Z7	0.0114055	NA	0.10792300000000001
HVCN1	Q96D96	0.184795	NA	0.20712
HYI	Q5T013	0	NA	NaN
HYOU1	Q9Y4L1	0.0179229	NA	0.55133500000000002
HYPK	Q9NX55	-0.117093	NA	0.25006299999999998
IARS2	Q9NSE4	0.427536	+	3.51288
IBA57	Q5T440	0.334711	+	2.2611699999999999
IBTK	Q9P2D0	-1.34968	+	1.98837
ICA1	Q05084	0.570455	NA	0.56622899999999998
ICAM1	P05362	-0.0102968	NA	3.7285199999999998E-2
ICAM2	P13598	0.545341	NA	0.88212900000000005
ICAM4	Q14773	1.37525	+	3.5122100000000001
ICE2	Q659A1	-0.369734	NA	0.59478399999999998
ICMT	O60725	6.72e-5	NA	1.03E-4
ID1	P41134	-1.97513	+	1.7208000000000001
IDE	P14735	-0.213526	+	2.9880900000000001
IDH1	O75874	0.472356	+	4.5847300000000004
IDH2	P48735	0.595603	+	4.9463400000000002
IDH3A	P50213	0.0942497	NA	1.32986
IDH3B	O43837	0.0126867	NA	5.3308599999999998E-2
IDH3G	P51553	0.132739	NA	0.83199599999999996
IDI1	Q13907	-0.169155	NA	0.60128899999999996
IER3IP1	Q9Y5U9	0.103909	NA	0.31426900000000002
IFI30	P13284	0.655063	NA	0.72664899999999999
IFI35	P80217	0.132816	NA	1.2232099999999999
IFITM1	P13164	0.021493	NA	5.0690699999999998E-2
IFITM3	Q01628	-0.453173	NA	0.87340700000000004
IFRD1	O00458	-2.12369	+	2.9599099999999998
IFRD2	Q12894	-0.407474	NA	1.0544100000000001
IFT22	Q9H7X7	-0.462	NA	0.83563100000000001
IFT74	Q96LB3	0.984844	+	3.3385400000000001
IFT81	Q8WYA0	-0.415458	NA	0.66688499999999995
IGBP1	P78318	-0.379107	+	1.6528700000000001
IGF1R	P08069	0.228756	NA	0.13992199999999999
IGF2BP1	Q9NZI8	0.086576	NA	1.78823
IGF2BP2	Q9Y6M1	0.310728	+	5.5638300000000003
IGF2BP3	O00425	0.404621	+	4.8102499999999999
IGF2R	P11717	0.222121	NA	1.77962
IGHMBP2	P38935	-0.400913	NA	1.11887
IGSF3	O75054	0.412355	NA	1.196
IGSF8	Q969P0	-0.394081	NA	0.56123699999999999
IK	Q13123	-0.236725	NA	0.83359899999999998
IKBIP	Q70UQ0	-0.291258	+	1.9710399999999999
IKBKB	O14920	0.143857	NA	0.57369999999999999
IKBKG	Q9Y6K9	-0.3413	+	1.8432299999999999
IKZF1	Q13422	-0.47571600000000003	+	3.0604200000000001
IKZF4	Q9H2S9	-2.44162	+	2.8172999999999999
IL16	Q14005	0	NA	NaN
IL18	Q14116	0.908426	+	0.99119199999999996
ILF2	Q12905	0.0375013	NA	1.48767
ILF3	Q12906	0.130984	NA	1.21194
ILK	Q13418	0.509907	+	3.62886
ILKAP	Q9H0C8	0.679204	+	1.4908600000000001
ILVBL	A1L0T0	-0.187982	NA	1.1192899999999999
IMMP1L	Q96LU5	0.00652981	NA	6.0305599999999999E-3
IMMP2L	Q96T52	-0.283125	NA	0.26730900000000002
IMMT	Q16891	0.365564	+	4.6369899999999999
IMP3	Q9NV31	-0.505107	+	3.5754700000000001
IMP4	Q96G21	-0.564044	+	3.3499099999999999
IMPA1	P29218	-0.0513463	NA	0.42854399999999998
IMPA2	O14732	0.724919	NA	0.226441
IMPACT	Q9P2X3	0	NA	NaN
IMPDH1	P20839	-0.498065	+	4.0825500000000003
IMPDH2	P12268	-0.211281	NA	1.40716
INCENP	Q9NQS7	-1.1547	+	5.0767899999999999
INF2	Q27J81	0.589602	+	1.133
ING1	Q9UK53	-0.42009	NA	0.63225100000000001
ING2	Q9H160	-0.643571	+	1.4120699999999999
ING3	Q9NXR8	-0.371398	NA	1.0933900000000001
ING4	Q9UNL4	0.139775	NA	0.103867
INO80	Q9ULG1	0.487493	+	1.30904
INO80C	Q6PI98	-0.294486	NA	0.60338000000000003
INPP1	P49441	0.724644	+	2.2448399999999999
INPP4A	Q96PE3	0.596585	NA	0.86653100000000005
INPP5B	P32019	0.124004	NA	0.368867
INPP5D	Q92835	1.55746	+	3.2945799999999998
INPP5J	Q15735	0.240743	NA	9.0249099999999999E-2
INPP5K	Q9BT40	-0.101566	NA	0.121708
INPPL1	O15357	0.254217	NA	1.3072299999999999
INTS1	Q8N201	0.0109034	NA	5.4586099999999999E-2
INTS10	Q9NVR2	-0.0555005	NA	0.20974599999999999
INTS12	Q96CB8	-0.183196	NA	0.74971600000000005
INTS2	Q9H0H0	-0.255021	NA	0.65566899999999995
INTS3	Q68E01	0.0271997	NA	9.49324E-2
INTS4	Q96HW7	-0.00614166	NA	2.33978E-2
INTS5	Q6P9B9	0.0152893	NA	2.5307300000000001E-2
INTS6	Q9UL03	0.0712633	NA	0.19658800000000001
INTS7	Q9NVH2	-0.233956	NA	2.18458
INTS8	Q75QN2	-0.24052	NA	2.1423100000000002
INTS9	Q9NV88	-0.310829	+	2.9242699999999999
IP6K1	Q92551	-0.174176	NA	0.52851400000000004
IPO11	Q9UI26	-0.244759	NA	1.3017000000000001
IPO13	O94829	-0.0192294	NA	5.09446E-2
IPO4	Q8TEX9	-0.660496	+	5.9231800000000003
IPO5	O00410	-0.407314	+	3.53335
IPO7	O95373	-0.67058	+	3.2838400000000001
IPO8	O15397	-0.0208483	NA	9.1507099999999994E-2
IPO9	Q96P70	-0.0977836	NA	0.60820799999999997
IQCA1	Q86XH1	0.375312	+	2.1248800000000001
IQGAP1	P46940	-0.0679746	NA	1.69896
IQGAP2	Q13576	0.378068	+	3.8975200000000001
IQGAP3	Q86VI3	0.327205	NA	1.2871999999999999
IQSEC1	Q6DN90	0.598656	+	2.8002099999999999
IQSEC2	Q5JU85	-0.279257	NA	0.69108800000000004
IRAK1	P51617	-0.161503	NA	0.87392400000000003
IRAK3	Q9Y616	0	NA	NaN
IRAK4	Q9NWZ3	0.081027	NA	0.30696099999999998
IREB2	P48200	-0.313589	NA	1.3501700000000001
IRF2BP1	Q8IU81	-0.0411491	NA	0.76259200000000005
IRF2BP2	Q7Z5L9	-0.622832	+	3.1520000000000001
IRF2BPL	Q9H1B7	-0.242234	NA	1.7402500000000001
IRF3	Q14653	-0.064333	NA	0.42675600000000002
IRF5	Q13568	0	NA	NaN
IRGQ	Q8WZA9	-0.527944	+	4.3576199999999998
ISCA1	Q9BUE6	0.224627	NA	0.130326
ISCA2	Q86U28	0.143868	NA	1.16564
ISCU	Q9H1K1	0.568345	+	2.2909899999999999
ISG15	P05161	0.466546	+	3.4179900000000001
ISG20	Q96AZ6	0	NA	NaN
ISG20L2	Q9H9L3	-0.174143	NA	0.124599
ISOC1	Q96CN7	0.0121713	NA	6.9147799999999995E-2
